source,game_id,is_goal,home_team,away_team,home_team_skaters,away_team_skaters,player_name,position,player_team,goalie_name,goalie_team,game_time,x_ft,y_ft,dist_ft,angle_deg,shot_type,period
PWPHA,22,0,Sonnet,Scotiabank,5,5,Brianne Jenner,F,Sonnet,Nicole Hensley,Scotiabank,528.9,70.61756134033203,-15.34521484375,23.9,39.9,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Sonnet,609.0333,58.63829040527344,-26.901840209960938,40.6,41.5,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Nicole Kosta,F,Scotiabank,Kristen Campbell,Sonnet,658.36664,83.28240966796875,-23.38125228881836,24.1,76.3,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Hilary Knight,F,Sonnet,Nicole Hensley,Scotiabank,708.63336,82.68817138671875,-4.783454895019531,7.9,37.2,snapshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Makayla Langei,D,Scotiabank,Kristen Campbell,Sonnet,762.8333,44.55596923828125,24.901092529296875,50.9,29.3,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Kristen Campbell,Sonnet,791.3,84.791259765625,-12.316551208496094,13.0,71.1,snapshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Sonnet,898.1,71.71476745605469,19.368743896484375,26.0,48.3,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Madison Field,F,Scotiabank,Kristen Campbell,Sonnet,921.06665,78.25300598144531,2.771690368652344,11.1,14.5,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Rebecca Johnston,F,Scotiabank,Kristen Campbell,Sonnet,955.7,81.27067565917969,7.800010681152344,11.0,45.3,wristshot,1
PWPHA,22,1,Sonnet,Scotiabank,5,5,Tatum Skaggs,F,Scotiabank,Kristen Campbell,Sonnet,1028.2,58.63829040527344,-10.807723999023438,32.2,19.6,snapshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Brianne Jenner,F,Sonnet,Nicole Hensley,Scotiabank,1064.7667,66.09109497070312,-27.86286163330078,36.1,50.6,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Sonnet,1101.7,86.30009460449219,19.87059783935547,20.1,82.3,backhand,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alexa Vasko,F,Sonnet,Nicole Hensley,Scotiabank,1119.0667,50.49991989135742,-33.898155212402344,51.3,41.4,wristshot,1
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alex Carpenter,F,Scotiabank,Kristen Campbell,Sonnet,1274.7333,36.41755676269531,14.832342147827148,54.6,15.8,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alex Carpenter,F,Scotiabank,Kristen Campbell,Sonnet,1315.9,38.9322624206543,-27.91765594482422,57.3,29.1,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Kristen Campbell,Sonnet,1400.8667,70.6175537109375,17.347047805786133,25.3,43.3,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Kristen Campbell,Sonnet,1459.7667,76.14990997314453,12.820575714111328,18.2,44.9,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alex Carpenter,F,Scotiabank,Kristen Campbell,Sonnet,1485.1666,61.06167221069336,-16.852951049804688,32.6,31.1,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Demi Crossman,F,Sonnet,Nicole Hensley,Scotiabank,1508.9,51.094207763671875,6.291187286376953,38.4,9.4,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Megan Keller,D,Scotiabank,Kristen Campbell,Sonnet,1603.7,38.4293212890625,-14.338245391845703,52.6,15.8,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Rebecca Johnston,F,Scotiabank,Kristen Campbell,Sonnet,1611.7333,81.17932891845703,11.813610076904297,14.2,56.5,snapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Claire Thompson,D,Sonnet,Nicole Hensley,Scotiabank,1690.5667,71.21185302734375,2.267658233642578,17.9,7.3,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Brigette Lacquette,D,Scotiabank,Kristen Campbell,Sonnet,1860.5,62.06755447387695,31.42940139770508,41.4,49.4,slapshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Sonnet,1964.1,83.19108581542969,7.791164398193359,9.7,53.3,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Kristen Campbell,Sonnet,1986.6666,72.62932586669922,-20.37462615966797,26.1,51.2,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Megan Keller,D,Scotiabank,Kristen Campbell,Sonnet,2005.1333,37.9263801574707,20.86763572692871,55.2,22.2,wristshot,2
PWPHA,22,1,Sonnet,Scotiabank,5,5,Nicole Kosta,F,Scotiabank,Kristen Campbell,Sonnet,2006.6666,79.16756439208984,-11.824626922607422,15.4,50.3,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Brianne Jenner,F,Sonnet,Nicole Hensley,Scotiabank,2091.5334,70.20596313476562,-27.404787063598633,33.2,55.6,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alexa Vasko,F,Sonnet,Nicole Hensley,Scotiabank,2226.8333,87.80889892578125,6.292270660400391,6.4,79.3,wraparound,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Emma Buckles,D,Sonnet,Nicole Hensley,Scotiabank,2275.3,57.6324462890625,-33.94410705566406,46.2,47.3,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Abby Roque,F,Sonnet,Nicole Hensley,Scotiabank,2316.3667,61.65596008300781,20.37462615966797,34.1,36.7,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Rebecca Johnston,F,Scotiabank,Kristen Campbell,Sonnet,2337.8,79.6705093383789,12.81949234008789,15.9,54.0,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Haley Skarupa,F,Sonnet,Nicole Hensley,Scotiabank,2370.6,69.70301818847656,20.37462615966797,28.1,46.6,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Kristen Campbell,Sonnet,2378.5334,58.044036865234375,-1.262859344482422,31.0,2.3,wristshot,2
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alex Carpenter,F,Scotiabank,Kristen Campbell,Sonnet,2385.9,68.60579681396484,23.381258010864254,31.0,48.9,wristshot,2
PWPHA,22,1,Sonnet,Scotiabank,5,5,Rebecca Johnston,F,Scotiabank,Kristen Campbell,Sonnet,2415.7,79.76971435546875,-0.7558822631835938,9.3,4.7,backhand,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Hannah Brandt,F,Sonnet,Nicole Hensley,Scotiabank,2436.6667,73.12440490722656,3.270587921142578,16.2,11.6,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Megan Keller,D,Scotiabank,Kristen Campbell,Sonnet,2552.5667,41.043243408203125,-20.8735294342041,52.3,23.5,slapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Kristen Campbell,Sonnet,2579.0334,62.166778564453125,29.42058563232422,39.8,47.6,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Hilary Knight,F,Sonnet,Nicole Hensley,Scotiabank,2620.4,31.380287170410156,16.34705924987793,59.9,15.8,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Samantha Cogan,F,Sonnet,Nicole Hensley,Scotiabank,2669.1333,55.521461486816406,7.294116973876953,34.3,12.3,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Micah Zandee-Hart,D,Sonnet,Nicole Hensley,Scotiabank,2781.2666,35.406455993652344,-0.4176368713378906,53.6,0.4,slapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Alexa Vasko,F,Sonnet,Nicole Hensley,Scotiabank,2800.1333,87.71756744384766,-4.280506134033203,4.5,73.3,backhand,3
PWPHA,22,1,Sonnet,Scotiabank,5,5,Tatum Skaggs,F,Scotiabank,Kristen Campbell,Sonnet,2942.6667,57.13471984863281,16.3441162109375,35.8,27.2,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Malia Schneider,F,Sonnet,Nicole Hensley,Scotiabank,2974.4,75.13880920410156,11.82059097290039,18.2,40.5,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Brianne Jenner,F,Sonnet,Nicole Hensley,Scotiabank,2982.8333,63.57115936279297,16.34705924987793,30.2,32.7,wristshot,3
PWPHA,22,1,Sonnet,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Kristen Campbell,Sonnet,3023.2334,73.73442077636719,-10.311763763427734,18.4,34.0,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Rebecca Leslie,F,Sonnet,Nicole Hensley,Scotiabank,3050.4,62.56263732910156,5.7852935791015625,27.1,12.3,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Samantha Cogan,F,Sonnet,Nicole Hensley,Scotiabank,3052.3667,84.19697570800781,-4.783447265625,6.8,44.9,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Hilary Knight,F,Sonnet,Lindsay Browning,Scotiabank,3072.5,87.2146224975586,2.760669708251953,3.3,57.1,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Hannah Brandt,F,Sonnet,Lindsay Browning,Scotiabank,3107.7666,80.66851806640625,6.791175842285156,10.7,39.2,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Claire Thompson,D,Sonnet,Lindsay Browning,Scotiabank,3112.4,60.550872802734375,-12.320587158203123,31.0,23.4,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Abby Roque,F,Sonnet,Lindsay Browning,Scotiabank,3277.1,78.15381622314453,3.773529052734375,11.5,19.2,wristshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Makayla Langei,D,Scotiabank,Kristen Campbell,Sonnet,3393.1667,62.166778564453125,30.929412841796875,40.9,49.1,snapshot,3
PWPHA,22,0,Sonnet,Scotiabank,5,5,Shannon Stewart,F,Scotiabank,Kristen Campbell,Sonnet,3454.5,68.70500183105469,3.770587921142578,20.6,10.5,deflected,3
PWPHA,22,1,Sonnet,Scotiabank,5,5,Rebecca Johnston,F,Scotiabank,Kristen Campbell,Sonnet,3531.5,80.27265930175781,0.7529411315917969,8.8,4.9,deflected,3
PWPHA,23,0,Adidas,Sonnet,5,5,Hannah Brandt,F,Sonnet,Erica Howe,Adidas,197.26666,77.15582275390625,7.175380706787109,13.8,31.2,wristshot,1
PWPHA,23,1,Adidas,Sonnet,5,5,Kayla Vespa,F,Adidas,Maddie Rooney,Sonnet,216.0,79.25888061523438,2.883441925048828,10.2,16.5,snapshot,1
PWPHA,23,1,Adidas,Sonnet,5,5,Amanda Kessel,F,Adidas,Maddie Rooney,Sonnet,285.83334,85.29417419433594,2.883441925048828,4.7,37.9,snapshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Sonnet,292.13333,62.15887451171875,-16.731264114379883,31.6,31.9,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Kaitlin Willoughby,F,Adidas,Maddie Rooney,Sonnet,375.33334,75.74354553222656,21.37352752685547,25.2,58.2,wristshot,1
PWPHA,23,1,Adidas,Sonnet,5,5,Kristin ONeill,F,Adidas,Maddie Rooney,Sonnet,470.6,81.77883911132812,-4.779411315917969,8.7,33.5,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Amanda Kessel,F,Adidas,Maddie Rooney,Sonnet,707.63336,76.74420166015625,-3.2646942138671875,12.7,14.9,backhand,1
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Sonnet,832.3333,39.52656555175781,-15.838224411010742,51.9,17.8,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Renata Fast,D,Adidas,Maddie Rooney,Sonnet,887.6667,64.17068481445312,-12.820575714111328,27.9,27.3,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Hilary Knight,F,Sonnet,Erica Howe,Adidas,962.13336,79.67052459716797,25.784204483032227,27.4,70.1,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Claire Thompson,D,Sonnet,Erica Howe,Adidas,969.76666,34.40582275390625,-27.527557373046875,61.1,26.8,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Hilary Knight,F,Sonnet,Erica Howe,Adidas,1062.1333,77.65876007080078,-12.942264556884766,17.2,48.8,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Claire Thompson,D,Sonnet,Erica Howe,Adidas,1074.4333,74.13817596435547,-27.527557373046875,31.3,61.6,wristshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Laura Stacey,F,Adidas,Maddie Rooney,Sonnet,1095.2667,78.75593566894531,1.7099075317382812,10.4,9.5,snapshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Potomak,F,Adidas,Maddie Rooney,Sonnet,1181.3334,78.25300598144531,-1.1400871276855469,10.8,6.1,snapshot,1
PWPHA,23,0,Adidas,Sonnet,5,5,Kristin ONeill,F,Adidas,Maddie Rooney,Sonnet,1198.7667,47.070648193359375,26.01873779296875,49.3,31.8,wristshot,1
PWPHA,23,0,Adidas,Sonnet,4,4,Erin Ambrose,D,Sonnet,Erica Howe,Adidas,1409.0667,38.528533935546875,27.40882110595703,57.4,28.5,slapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Sonnet,1547.8667,65.6352767944336,6.263088226318359,24.2,15.0,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Kayla Vespa,F,Adidas,Maddie Rooney,Sonnet,1707.3334,68.59793090820312,21.3764705657959,29.5,46.3,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Jincy Dunne,D,Adidas,Maddie Rooney,Sonnet,1777.6333,60.10292434692383,-40.00749969482422,49.4,54.2,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Brianne Jenner,F,Sonnet,Erica Howe,Adidas,1823.9,62.669708251953125,23.88823699951172,35.6,42.2,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Hilary Knight,F,Sonnet,Erica Howe,Adidas,1859.7,74.23736572265625,-14.83823585510254,20.9,45.1,deflected,2
PWPHA,23,0,Adidas,Sonnet,5,5,Laura Stacey,F,Adidas,Maddie Rooney,Sonnet,1873.1,58.53910827636719,27.41176414489746,41.0,42.0,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Nurse,F,Adidas,Maddie Rooney,Sonnet,1921.6333,79.66263580322266,1.7617645263671875,9.5,10.7,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Potomak,F,Adidas,Maddie Rooney,Sonnet,1922.4,85.19499206542969,-0.7529411315917969,3.9,11.2,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Samantha Donovan,F,Adidas,Maddie Rooney,Sonnet,1972.6666,50.49205017089844,-2.2617645263671875,38.6,3.4,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Rebecca Leslie,F,Sonnet,Erica Howe,Adidas,2010.1,70.21383666992188,20.367645263671875,27.7,47.3,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Hannah Brandt,F,Sonnet,Erica Howe,Adidas,2068.7334,72.22560119628906,3.770587921142578,17.2,12.7,deflected,2
PWPHA,23,0,Adidas,Sonnet,5,5,Amanda Kessel,F,Adidas,Maddie Rooney,Sonnet,2109.0,81.17146301269531,-4.273529052734375,8.9,28.6,wristshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Laura Dostaler,F,Adidas,Maddie Rooney,Sonnet,2127.3333,73.6273422241211,-21.37352752685547,26.3,54.3,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Rebecca Leslie,F,Sonnet,Erica Howe,Adidas,2277.3667,59.14912414550781,-9.30588150024414,31.3,17.3,snapshot,2
PWPHA,23,0,Adidas,Sonnet,5,5,Claire Thompson,D,Sonnet,Erica Howe,Adidas,2409.9666,52.00087356567383,-25.900001525878903,45.2,35.0,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Claire Thompson,D,Sonnet,Erica Howe,Adidas,2500.2666,56.52734375,-4.776470184326172,32.8,8.4,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Emily Curlett,D,Adidas,Maddie Rooney,Sonnet,2643.9333,48.08442687988281,31.93529510498047,51.9,38.0,slapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Samantha Cogan,F,Sonnet,Erica Howe,Adidas,2690.2,50.994991302490234,-22.882354736328125,44.4,31.1,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Alexa Vasko,F,Sonnet,Erica Howe,Adidas,2701.7666,60.05186080932617,17.352941513061523,33.8,30.9,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Erin Ambrose,D,Sonnet,Erica Howe,Adidas,2717.1667,46.97539138793945,12.82646942138672,43.9,17.0,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Iya Gavrilova,F,Sonnet,Erica Howe,Adidas,2736.7334,72.12245178222656,13.832353591918944,21.8,39.3,backhand,3
PWPHA,23,0,Adidas,Sonnet,5,5,Abby Roque,F,Sonnet,Erica Howe,Adidas,2776.0667,57.53715515136719,18.86176490783691,36.7,30.9,wristshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Haley Skarupa,F,Sonnet,Erica Howe,Adidas,2839.1,81.1753921508789,3.270587921142578,8.5,22.7,backhand,3
PWPHA,23,0,Adidas,Sonnet,5,5,Emma Buckles,D,Sonnet,Erica Howe,Adidas,2882.8667,86.20480346679688,-29.42058563232422,29.6,84.6,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Samantha Donovan,F,Adidas,Maddie Rooney,Sonnet,2918.4333,62.162841796875,16.3441162109375,31.4,31.3,wristshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Renata Fast,D,Adidas,Maddie Rooney,Sonnet,3044.6,74.74031066894531,18.355880737304688,23.2,52.2,wristshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Sarah Potomak,F,Adidas,Maddie Rooney,Sonnet,3055.6667,75.24324035644531,0.25,13.8,1.0,deflected,3
PWPHA,23,0,Adidas,Sonnet,5,5,Hilary Knight,F,Sonnet,Erica Howe,Adidas,3217.6,72.62409973144531,20.8735294342041,26.5,51.9,snapshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Erin Ambrose,D,Sonnet,Erica Howe,Adidas,3230.0334,38.4293212890625,-27.91765594482422,57.8,28.9,wristshot,3
PWPHA,23,0,Adidas,Sonnet,5,5,Hilary Knight,F,Sonnet,Erica Howe,Adidas,3241.4,38.4293212890625,40.48234176635742,64.8,38.7,wristshot,3
PWPHA,23,1,Adidas,Sonnet,5,5,Kaitlin Willoughby,F,Adidas,Maddie Rooney,Sonnet,3586.5667,61.65594482421875,32.44520568847656,42.4,49.9,snapshot,3
PWPHA,24,0,Harvey's,Scotiabank,5,5,Jamie Lee Rattray,F,Harvey's,Ann-Renée Desbiens,Scotiabank,28.766666,78.66464233398438,-9.30990982055664,13.9,42.0,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Amanda Makela,Harvey's,57.466667,79.25888061523438,13.333438873291016,16.5,53.8,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Amanda Makela,Harvey's,114.46667,62.15887451171875,-27.404796600341797,38.4,45.6,wristshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Rhianna Kurio,F,Harvey's,Ann-Renée Desbiens,Scotiabank,145.46666,72.62934875488281,-28.421669006347656,32.8,60.1,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Jacquie Greco,D,Harvey's,Ann-Renée Desbiens,Scotiabank,220.73334,41.9499397277832,34.94891357421875,58.6,36.6,wristshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Jessie Eldridge,F,Harvey's,Ann-Renée Desbiens,Scotiabank,222.53334,79.16758728027344,2.257740020751953,10.1,12.9,backhand,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Jacquie Greco,D,Harvey's,Ann-Renée Desbiens,Scotiabank,227.26666,68.60581970214844,0.2459754943847656,20.4,0.7,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Mellissa Channell,D,Harvey's,Ann-Renée Desbiens,Scotiabank,258.06668,37.92641067504883,-27.918731689453125,58.2,28.7,slapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Mellissa Channell,D,Harvey's,Ann-Renée Desbiens,Scotiabank,260.36667,77.15582275390625,-9.30990982055664,15.1,38.2,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Amanda Makela,Harvey's,289.56668,69.20005798339844,-27.404796600341797,33.8,54.2,backhand,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Kristen Richards,F,Harvey's,Ann-Renée Desbiens,Scotiabank,310.73334,86.20087432861328,-4.776470184326172,5.5,59.6,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Amanda Makela,Harvey's,332.7,69.7030029296875,19.368728637695312,27.3,45.1,wristshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Amanda Makela,Harvey's,456.5,81.27853393554688,10.308822631835938,12.9,53.2,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Laura Fortino,D,Harvey's,Ann-Renée Desbiens,Scotiabank,548.0,57.0302848815918,-13.829410552978516,34.8,23.4,slapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Rhianna Kurio,F,Harvey's,Ann-Renée Desbiens,Scotiabank,550.5,74.63322448730469,10.311763763427734,17.7,35.7,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Lauriane Rougeau,D,Harvey's,Ann-Renée Desbiens,Scotiabank,581.5333,73.6273422241211,12.82646942138672,20.0,39.8,snapshot,1
PWPHA,24,1,Harvey's,Scotiabank,5,5,Jessie Eldridge,F,Harvey's,Ann-Renée Desbiens,Scotiabank,733.0333,86.2087631225586,-4.280498504638672,5.1,56.9,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Marie-Philip Poulin,F,Harvey's,Ann-Renée Desbiens,Scotiabank,932.5,54.51122283935547,-0.2569808959960937,34.5,0.4,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Alexandra Poznikoff,F,Harvey's,Ann-Renée Desbiens,Scotiabank,965.06665,75.6469955444336,-16.351085662841797,21.1,50.8,wristshot,1
PWPHA,24,1,Harvey's,Scotiabank,5,5,Laura Fortino,D,Harvey's,Ann-Renée Desbiens,Scotiabank,992.36664,73.13229370117188,-19.368728637695312,25.0,50.7,wristshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Amanda Makela,Harvey's,1072.5667,63.66770935058594,-7.790092468261719,26.5,17.1,snapshot,1
PWPHA,24,1,Harvey's,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Amanda Makela,Harvey's,1073.6,80.2647705078125,-3.766563415527344,9.5,23.3,snapshot,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Victoria Bach,F,Scotiabank,Amanda Makela,Harvey's,1140.3,46.06475830078125,10.315792083740234,44.2,13.5,wristshot,1
PWPHA,24,1,Harvey's,Scotiabank,5,5,Ella Shelton,D,Scotiabank,Amanda Makela,Harvey's,1142.5667,85.29417419433594,0.2569656372070312,3.7,4.0,backhand,1
PWPHA,24,0,Harvey's,Scotiabank,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Scotiabank,1283.6,41.037139892578125,21.37352752685547,52.5,24.0,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Marie-Philip Poulin,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1304.8334,79.76361083984375,-1.2588233947753906,9.3,7.8,snapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Lee Stecklein,D,Harvey's,Ann-Renée Desbiens,Scotiabank,1318.6,42.04301452636719,-11.820587158203123,48.4,14.1,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Bailey Larson,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1374.9667,62.663604736328125,18.858821868896484,32.4,35.6,snapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Bailey Larson,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1392.6666,70.20771789550781,-20.8735294342041,28.1,48.0,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Amanda Makela,Harvey's,1433.0667,34.906982421875,35.96176528930664,65.0,33.6,slapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Alex Carpenter,F,Scotiabank,Amanda Makela,Harvey's,1508.8,79.66263580322266,6.791175842285156,11.5,36.0,backhand,2
PWPHA,24,0,Harvey's,Scotiabank,4,4,Rebecca Johnston,F,Scotiabank,Amanda Makela,Harvey's,1613.8334,39.427345275878906,-4.776470184326172,49.8,5.5,slapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Bailey Larson,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1691.9667,74.74031066894531,-26.908823013305664,30.5,62.1,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Madison Field,F,Scotiabank,Amanda Makela,Harvey's,1709.3334,88.21263885498047,-2.7647056579589844,2.9,74.1,wraparound,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Ella Shelton,D,Scotiabank,Amanda Makela,Harvey's,1839.5333,60.55349349975586,-32.438232421875,43.1,48.8,wristshot,2
PWPHA,24,1,Harvey's,Scotiabank,5,5,Marie-Philip Poulin,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1879.2667,81.77359008789062,-4.7724456787109375,8.7,33.4,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Bailey Larson,F,Harvey's,Ann-Renée Desbiens,Scotiabank,1961.5,64.673583984375,22.386375427246097,33.1,42.6,wristshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Blayre Turnbull,F,Scotiabank,Amanda Makela,Harvey's,1990.2667,79.66525268554688,8.802940368652344,12.8,43.3,snapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Emily Clark,F,Harvey's,Ann-Renée Desbiens,Scotiabank,2009.8334,85.80238342285156,-5.7852935791015625,6.6,61.1,backhand,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Melanie Desrochers,D,Scotiabank,Amanda Makela,Harvey's,2102.4,65.56759643554688,-16.84978485107422,28.9,35.7,snapshot,2
PWPHA,24,0,Harvey's,Scotiabank,5,5,Kelly Pannek,F,Scotiabank,Amanda Makela,Harvey's,2123.6,55.50830841064453,1.256927490234375,33.5,2.1,snapshot,2
